source_path,size_bytes,sha256,disposition,canonical_destination,reason
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/requests/__pycache__/exceptions.cpython-39.pyc,5403,6328335f383dc6abd99cd5225e772779ebfdfc89b065b50c5bdeaf3ca8a330ef,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/requests/__pycache__/help.cpython-39.pyc,2891,a506c2af70595b776b128710ce3b52760d6779661915690c556d205a587c0e9c,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/requests/__pycache__/hooks.cpython-39.pyc,988,733625c7f1fc3a620f7497ff8af77eeda3447093919ce6c48a3050e7195ab35d,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/requests/__pycache__/models.cpython-39.pyc,24468,44c857103e1e38ebcd477887d17d7fd2a57f31b39147d70b2876ff9a6174c48a,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/requests/__pycache__/packages.cpython-39.pyc,500,a29c0ab2646dd605c49bb27273eb744f539466446dc2b89a837d2e43a4365e3e,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/requests/__pycache__/sessions.cpython-39.pyc,19855,59b3627e00270882c6410b2d69a85c265eb1c03483b505b5b109104aaf8771b1,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/requests/__pycache__/status_codes.cpython-39.pyc,4237,ffcef7be5dc74380864539defcdf73b428e2713982397ce645d820a53a621c77,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/requests/__pycache__/structures.cpython-39.pyc,4458,aba019e31ba7f4a3411ab36d14bc97edc756b865de0dd192502fe0756476aab2,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/requests/__pycache__/utils.cpython-39.pyc,23322,75fbebb9dd02b88aba86ae6467b3b0ee58b584a8634ebc1e6420791ab09fddaf,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/requests/__pycache__/_internal_utils.cpython-39.pyc,1300,2743523b5fe4fda4491b1a3e75b92dfcd83b3e7d32e193bbeb85b78ebddee702,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/requests/__pycache__/__init__.cpython-39.pyc,4000,80a9c968417801da57a12c33bb23f40a72fa195a314b2aa02d745bf30b368998,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/requests/__pycache__/__version__.cpython-39.pyc,553,a7044b84c883dfa6463a248ad4cf32ea61588262662f2f7edb71f599a91fe6f6,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/requests/__version__.py,441,3d91323d348837f8d1200201e75c15ee9c3cd66dea030d089d247b3ab2995271,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/resolvelib/compat/collections_abc.py,156,bb2f31519f8d0c4c3dd7ab6e8145e6f0783008688c3b47fe45c767a647d77ceb,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/resolvelib/compat/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/resolvelib/compat/__pycache__/collections_abc.cpython-39.pyc,373,915a1679d012cadcfd3f94332ab6b0fc27bee36dcd3cf6aaf9bc4c346f2fad89,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/resolvelib/compat/__pycache__/__init__.cpython-39.pyc,199,281638199dbd45049d19be39ae22bd8eaaa0591a68449477b273745305690d4f,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/resolvelib/providers.py,5638,6dfcc50d977b52a924012ee550cfc77986c0f87ce329f0e595efe99ffefdbe2a,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/resolvelib/reporters.py,1364,850bef5eeb8404ec8458ef0a0df2ec58a5635f9e5414c014c0ed1864c369cc0c,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/resolvelib/resolvers.py,17225,c13f373c78815910a494bfa72c9d7ef2c936077c81234e91b1ed47d7572b3ac2,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/resolvelib/structs.py,4794,215218a1feac03f378644884d42d548734d7e3de5bac2367c82760aba098ab6f,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/resolvelib/__init__.py,537,ba85b47605820f00295f9f6645f7e83c84a46461a4fd467522dfcf638a3f3da1,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/resolvelib/__pycache__/providers.cpython-39.pyc,6524,9dd29deb891545814671b9eb00afa212c65c86a9d570e9f85eef4db8c0acfe5d,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/resolvelib/__pycache__/reporters.cpython-39.pyc,2300,4da0be273b1e2aee0a8481740db0a170c1e8be529c54c1e1045eab412240f652,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/resolvelib/__pycache__/resolvers.cpython-39.pyc,15151,78e6738d36022ddf41e532f73c7c7887ac2e2970337d7f7fb96201ee4e72043e,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/resolvelib/__pycache__/structs.cpython-39.pyc,7277,b1a845f4ba8bbd1a45228d5798aa330fa952f734ac7b4a195bc58bb93e70e55e,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/resolvelib/__pycache__/__init__.cpython-39.pyc,604,0671e55c54d6d7e104f62fbd43c47004270346242dfdb7f9bfa31dfd7f0f1595,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/six.py,34549,4ce39f422ee71467ccac8bed76beb05f8c321c7f0ceda9279ae2dfa3670106b3,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/after.py,1496,7659b2c71172daeaa92d70ebf37f0388477b8e0bf6006b61b161c661c198b1a2,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/before.py,1376,ed7b6f4663b4751594a7c4959f6e0ebc8886163f3ee0e3f99ae4115225a02e1d,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/before_sleep.py,1908,4e1c83bea294e7295efc8bd8433fdbe93a7a523512d0f855a7ace0a9897d53a6,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/nap.py,1383,7d15af9f3d5a2336c8abd029de00240198031faa28e73c4cad4e99395072ab42,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/retry.py,6645,eb647bd56e7d6d08ee37214ab0333b844d9a12410fb70341440d2d9ec12f8129,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/stop.py,2790,b0a1e61daa12696eac2aeddd4f15152abd7eb2d56463b970e18f728d9537d334,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/tornadoweb.py,2145,13c9563b69f07ba74982807e3761e1429ad82c32c1fd47528059eff8437ac0a1,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/wait.py,6691,7bf49a6ba236b6c34ba422f5b7df3def03767c66f45d0310944e1b536b7d576c,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/_asyncio.py,3314,1c46f4055244781244f4ffa6f5707187529c685f7a070a1eaa42422f9b1b55c4,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/_utils.py,1944,fb2ebcb1c0dcca8aaf4c9b892741937e37520a58c46256c262f824ee733835d3,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/__init__.py,18257,18b2ec4c50f805de550e04d1ea653f171c8eb2bc5ce3ca8e368ad569179b783e,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/__pycache__/after.cpython-39.pyc,1208,91439ac982fc923d1eed9e981de5ab1bf352b41686852dc6cbbdd7318338ff40,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/__pycache__/before.cpython-39.pyc,1096,bbe00b58f6517b897704490d1105dc484e47c2c50515765fe4da9e4300adb9fe,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/__pycache__/before_sleep.cpython-39.pyc,1388,e5ecc784256885b1440ccf0006f45b2c75ceab57e8399fca23ab4f0498604259,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/__pycache__/nap.cpython-39.pyc,1190,b89deca5ee11c4a50672bc4341adc1bf39b959e42557f4be15c99a7f350283df,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/__pycache__/retry.cpython-39.pyc,8778,38ec8795ce8da408fce631b9239cbf39e82afe64b09f93b0ff48c3ab25d7692a,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/__pycache__/stop.cpython-39.pyc,4242,3b8aa23866d310721b0c39b69c8e5338259d59bc8167e200c59df956d2f28278,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/__pycache__/tornadoweb.cpython-39.pyc,1742,492be89362e2231539009aa21ae8922a08b07490329f41d424b89c98717dc64c,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/__pycache__/wait.cpython-39.pyc,7954,3915930a80d89d283dcacf56fb74b683f1d3417564fab143b464f38ef3c8d32e,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/__pycache__/_asyncio.cpython-39.pyc,2592,c7783e49c4e423e3ab314598c4045c44057e204810b5576bfca972683ccbe781,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/__pycache__/_utils.cpython-39.pyc,1229,8366c364706a8ce0c13ee1e23ad9f124d8c5a71b1efc77fbbf954e19d8dd8268,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tenacity/__pycache__/__init__.cpython-39.pyc,16277,0c6ffb10f37669bfce625dd0f899b3354b0500f476633de69eed9d71193a97ad,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tomli/_parser.py,22415,e74043e28f586f314018063264ba990bc17cd4343b8965b2267ac737004a6ba0,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tomli/_re.py,2681,e463df8172ad7a0ef0445085f83ce59003c8da29476e430adbe242e3d17e0094,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tomli/__init__.py,230,cf5125b749cb02a5396340ce9fda7fffc4272d66af9443a947242291d6202aba,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tomli/__pycache__/_parser.cpython-39.pyc,16352,93a5c3e08da4c001c6963c68932e89b9e96669b45d4226d3132d6cfded2c2021,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tomli/__pycache__/_re.cpython-39.pyc,2427,ca335a72e28587918747ec643d53b009b3ade7b46e3513594012b733f0cff55c,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/tomli/__pycache__/__init__.cpython-39.pyc,377,ce6e66098d65ef2a7455846885c7c63d2f779667193dc4aab1cabe012fcc9cc7,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/urllib3/connection.py,18754,90096e6f0b16df7154494ae83d2547305fd9ceffaecd7fc1c1414c5d7f4fb7c7,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/urllib3/connectionpool.py,37131,8d73669b8cb72c959882d78d786718271f3ed24edbcca454fff0154d7cda21a9,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/pip/_vendor/urllib3/contrib/appengine.py,11034,95fce91c598988ef36b210a52c49b7401eb64988075a78e964e1ffd89854e537,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
